event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp,population_best
EGY9407,2011-01-25,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,"North Sinai",Rafah,,"Al Mahdiyah",31.1730,34.2219,1,"Inter Press Service; Youm7",National-Regional,"On 25 January 2011, in North Sinai, hundreds of people rioted in Al Arish, Joura, Mahadiyah and Sheikh Zuweiyid. (coded as 4 events)",0,"crowd size=hundreds",1693414520,
EGY9412,2011-01-26,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (1981-2011)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On Jan 26-27, in Cairo, 3,000 people demonstrated in front of the Lawyers' Association Building. Police Forces tried to force rioters, who decided to stay overnight inside the building, to leave (around 200 people) using tear gas. Clashes were reported in Ramses Street. On Jan 27, hundreds of people were still demonstrating in front of the Lawyers' Association Building. In the evening, Police Forces managed to enter the building to disperse rioters, injuring several.",0,"crowd size=3000",1693414520,
EGY9414,2011-01-26,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (1981-2011)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,"Kafr el-Sheikh","Al Boroloos",,Baltim,31.5546,31.0909,1,Youm7,National,"On 26 January 2011, in Baltim, some 1,000 people demonstrated against the government. They clashed with Police Forces who used tear gas against rioters. Several people were injured.",0,"crowd size=1,000",1693414520,
EGY9415,2011-01-26,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (1981-2011)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,Youm7,National,"On 26 January 2011, in Suez, a group of people attended the religious funerals of a man who died during clashes with Police Forces the day before. Police Forces prevented people from marching in the streets to the cemetery, which led to renewed violent clashes.",0,"crowd size=no report",1693414520,
EGY9416,2011-01-27,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (1981-2011)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On Jan 26-27, in Cairo, 3,000 people demonstrated in front of the Lawyers' Association Building. Police Forces tried to force rioters, who decided to stay overnight inside the building, to leave (around 200 people) using tear gas. Clashes were reported in Ramses Street. On Jan 27, hundreds of people were still demonstrating in front of the Lawyers' Association Building. In the evening, Police Forces managed to enter the building to disperse rioters, injuring several. (coded as 2 events)",0,"crowd size=3000",1693414520,
EGY9419,2011-01-27,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Matrouh,"Al Saloom",,"As Sallum",31.5537,25.1579,1,Youm7,National,"On 27 January 2011, in Sallum, a 'large' group of inhabitants rioted, destroying buses and throwing stones at a police station. Tensions with Police Forces were reported, though there was no reporred interaction.",0,"crowd size=no report",1693414520,
EGY9423,2011-01-31,2011,2,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (1981-2011)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,Youm7,National,"On Jan 30 or Jan 31 (date unclear), in Suez, rioters attacked Ataqa Police Station and allegedly released 85 undocumented Eritreans.",0,"crowd size=no report",1693414520,
EGY9525,2011-02-03,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (1981-2011)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Ismailia,"Al Qantara",,"Al Qantarah",30.8571,32.3118,1,Youm7,National,"On 3 February 2011, in Al Qantara Al Gharbiyya, hundreds of rioters blocked the road between Port Said and Ismailia, and threw stones at policemen. At least seven were injured, including two police officers.",0,"crowd size=hundreds",1693414520,
EGY954,2011-03-02,2011,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)","Prisoners (Egypt)",Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Beheira,"Damanhour City",,Damanhur,31.0392,30.4691,1,"Pak Banker",International,"Two are killed in prison riot, 10 other wounded when guard open fire.",2,,1693414520,
EGY9547,2011-02-09,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Labor Group (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Cairo,Bolak,,"Cairo - Bulaq",30.0604,31.2315,1,Youm7,National,"On 9 February 2011, in Bulaq, train workers demonstrated to demand better salaries. The demonstrators gathered on the rail lines, preventing trains from entering.",0,"crowd size=no report",1693414520,
EGY955,2011-03-02,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo - Nasr City 1",30.0619,31.3339,1,"The Egyptian Gazette",National,"Most of the Central Auditing Agencys staff staged a protest demanding the departure of the agenys chairman. A fire later broke out on the second floor of the agency building. The chairman accused the protesters of setting the fire.",0,,1693414520,
EGY9554,2011-02-10,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Labor Group (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,Youm7,National,"On 10 February 2011, transport workers demonstrated on the train tracks of the train station in Alexandria, shutting down train transportation, to demand better working conditions.",0,"crowd size=no report",1693414520,
EGY9555,2011-02-10,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Labor Group (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Cairo,"Al Uzbakia",,"Cairo - Azbakeya",30.0562,31.2448,1,Youm7,National,"On 10 February 2011, Abou Ghattas Parkings workers demonstrated on the train tracks, in Ramses station, Cairo, preventing the operation of the railways to demand better working conditions.",0,"crowd size=no report",1693414520,
EGY9596,2011-02-14,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Civilians (Egypt)","NDP: National Democratic Party",Civilians,Rioters-Civilians,,818,"Northern Africa",Egypt,Aswan,Edfo,,Edfu,24.9792,32.8772,1,Youm7,National,"On 14 February 2011, a number of demonstrators took over the National Party's headquarters in Edfu, and put the land on sale. Lootings and destruction of goods around were also reported.",0,"crowd size=no report",1693414520,
EGY9598,2011-02-14,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)","Labor Group (Egypt)",Protesters,"Rioters (Egypt)",,Rioters,Rioters-Protesters,,818,"Northern Africa",Egypt,Cairo,"Al Waily",,Cairo,30.0771,31.2859,1,Youm7,National,"On 14 February 2011, in Cairo, tens of workers and activists demonstrated in front of the General Union of Workers' headquarters. Several people inside the building allegedly threw empty bottles at the protesters, injuring several of them.",0,"crowd size=tens",1693414520,
EGY9601,2011-02-14,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Teachers (Egypt); Labor Group (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo - Nasr City 1",30.0619,31.3339,1,Youm7,National,"On 14 February 2011, in Nasr City, around 2,000 employees from Al Azhar University entered Al Azhar to demand the resignation of Dr. Salah Sadiq Siddiq, the university's president. The demonstrators reportedly destroyed furniture in the offices. Demonstrators demanded better working conditions and an end to corruption.",0,"crowd size=2000",1693414520,
EGY9604,2011-02-14,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Labor Group (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Dakahlia,"Al Mansoura 2",,"Al Mansurah",31.0364,31.3807,1,Youm7,National,"On 14 February 2011, in Mansoura, train workers went onto the tracks and prevented the trains from entering the station in a demonstration against corruption.",0,"crowd size=no report",1693414520,
EGY9621,2011-02-17,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Labor Group (Egypt)",Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,"Al Waily",,Cairo,30.0771,31.2859,1,Youm7,National,"On 17 February 2011, in Cairo, workers from Mahmoud Al Morshedy Company threw stones at the doors and glasses of the firm's headquarters. Police Forces intervened to disperse rioters.",0,"crowd size=no report",1693414520,
EGY9644,2011-02-20,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Labor Group (Egypt)",Rioters,"Military Forces of Egypt (2011-2012)","Police Forces of Egypt (2011-2012)","State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Giza,"Al Doki",,Dokki,30.0351,31.2140,1,Youm7,National,"On 20 February 2011, in Doqqi, after a car prevented an employee from entering the Agricultural Hospital and allegedly hit him, a number of people demonstrating clashed with security forces from the Ministry of Local Development.",0,"crowd size=no report",1693414520,
EGY9650,2011-02-22,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Labor Group (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Cairo,Maadi,,"Cairo - Al Maadi",29.9667,31.2500,2,Youm7,National,"On 22 February 2011, in Zahraa Al Maadi, more than 1,500 workers from a group of piping companies barricaded the road to Katameya, to demand higher wages and better working conditions. Demonstrators also burned tires.",0,"crowd size=1500",1693414520,
EGY9656,2011-02-22,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Police Forces of Egypt (2011-2012)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,"Red Sea","Hurghada 1",,Hurghada,27.2529,33.8181,1,Youm7,National,"On 22 February 2011, in Hurghada, in the morning, nearly 2,000 police officers from various cities of the Red Sea governorate marched in the streets to demand better working conditions. They barricaded a road.",0,"crowd size=2000",1693414520,
EGY9662,2011-02-23,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Muslim Brotherhood",Rioters,"Civilians (Egypt)","NDP: National Democratic Party",Civilians,Rioters-Civilians,,818,"Northern Africa",Egypt,Giza,Oseem,,Awsim,30.1230,31.1357,1,Youm7,National,"On 23 February 2011, in Awsim, a number of Muslim Brotherhood activists entered and took control of the National Democratic Party's headquarters, forcing the Party's secretary to leave the building.",0,"crowd size=no report",1693414520,
EGY9668,2011-02-24,2011,1,"Political violence",Riots,"Mob violence","Police Forces of Egypt (2011-2012)",,"State forces","Rioters (Egypt)",,Rioters,"State forces-Rioters",,818,"Northern Africa",Egypt,Giza,"Al Omrania",,"Al Omraneyah",29.9945,31.1792,1,Youm7,National,"On 24 February 2011, following a dispute between two families in Othman Moharram street, in Al Omraneyah, police officers attempted to interfere. One policeman, assaulted by one man, shot and killed a bystander by mistake. To avoid retaliation from the young man's relatives, police forces set up a security cordon in front of Omraneyah Police Station.",1,,1693414520,
EGY9671,2011-02-25,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Muslim Group (Egypt)",Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Dakahlia,"Al Mansoura 2",,"Al Mansurah",31.0364,31.3807,1,Youm7,National,"On 25 February 2011, following Friday's prayers, people rallied to demand a new government and called for the dismissal of hold-overs from the regime of ousted President Hosni Mubarak. Demonstrators clashed with Police Forces in front of the Security Directorate, throwing stones at policemen. Police used tear gas and fired at the rioters to disperse them.",0,"crowd size=no report",1693414520,
EGY971,2011-03-08,2011,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)",,Rioters,"Military Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,"Al Khalifa",,"Cairo - Al Muqattam",30.0217,31.3033,1,"AFP; HRW",Other-International,"Egyptian soldiers attempted to break up clashes between Copts and Muslims in the Muqattam district of Cairo with aerial firing but were not able to separate the two groups of rioters.",0,,1693414520,
EGY974,2011-03-08,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Muslim Group (Egypt)",Rioters,"Rioters (Egypt)","Coptic Christian Group (Egypt)",Rioters,Rioters-Rioters,,818,"Northern Africa",Egypt,Cairo,"Al Khalifa",,"Cairo - Al Khalifa",30.0163,31.2568,1,"Nile News TV",National,"Clashes between Copts and Muslims were reported in the Muqattam, Al Sayyida Aisha, El-Basatin, and Al Qalah areas of Cairo after Copts protested the burning of a church last week. At least 13 people (6 Copts and 7 Muslims) were killed and 140 injured (68 Copts and 72 Muslims) in the violence which broke out when Muslims attacked the Coptic protesters leading to stone throwing and clashes. Most of the casualties were reported in the Muqattam area, although at least 1 occurred around the blocked Autostrad.",0,,1693414520,
EGY976,2011-03-08,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Military Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Christian Science Monitor",International,"After some men heckled a protest by women for more rights, the army was forced to intervene by firing into the air to disperse the rioters who attempted to attack the women. Some female protesters were beaten.",0,,1693414520,
EGY977,2011-03-08,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)","Women (Egypt)",Protesters,"Rioters (Egypt)",,Rioters,Rioters-Protesters,,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Christian Science Monitor",International,"On 8 March 2011, Egyptian women and some men demonstrated in Cairo - Qasr al Nile (Kasr Al Nile, Cairo) in favor of giving women more of a voice in building Egypts future. Crowds of men turned up at the protest to assault the demonstrators and eventually chased them out of the Square after they outnumbered them. Women were reportedly beaten by the men.",0,"crowd size=no report",1693414520,
EGY978,2011-03-08,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Salafist Muslim Group (Egypt)",Rioters,"Rioters (Egypt)","Coptic Christian Group (Egypt)",Rioters,Rioters-Rioters,,818,"Northern Africa",Egypt,Cairo,"Al Bassatin",,"Cairo - Al Basatin",29.9829,31.2826,1,Xinhua,International,"Clashes between Salafists and Copts broke out on Autostrad road in the El-Basatin Sharkeya area of Cairo as Copts protested the burning of a church last week. At least one Copt was killed and 5 people injured during the fight.",1,,1693414520,
EGY979,2011-03-09,2011,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)","Coptic Christian Group (Egypt)",Rioters,"Rioters (Egypt)","Muslim Group (Egypt)",Rioters,Rioters-Rioters,,818,"Northern Africa",Egypt,Cairo,"Al Khalifa",,"Cairo - Al Muqattam",30.0217,31.3033,1,"Africa Research Bulletin",Other,"13 Christians are dead after a group of Muslims clash with protesting Christians. 110 wounded. Is a battle rather than VAC, see source file p16",13,,1693414520,
EGY9940,2011-09-10,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Giza,"Giza City",,"Al Jizah",30.0081,31.2109,1,Youm7,National,"On 10 September 2011, hundreds of demonstrators gathered in front of the Al Jizah police headquarters. Demonstrators attempted to storm the building and threw stones at the police to which the police responded with tear gas and warning shots in the air. Tens of demonstrators were injured.",0,"crowd size=hundreds",1693414520,
EGY9943,2011-09-21,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","El-Fawkhriya Clan Group (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,"North Sinai","Al Arish 2",,"Al Arish",31.1316,33.7984,1,Youm7,National,"On 21 September 2011, members of the El-Fawkhriya Clan barricaded three roads in Al Arish following the arrest of the 3 members of the clan by police in the town.",0,"crowd size=no report",1693414520,
EGY995,2011-03-24,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Rioters (Egypt)",,Rioters,Rioters-Rioters,,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Xinhua,International,"Violent clashes broke out between pro- and anti-Mubarak protesters in front of the Egyptian Parliament (about 2 blocks from Tahrir Square). About 200 supporters of the former president clashed with 300 anti-government protesters, with both sides throwing bottles and stones before police intervened to break them up.",0,,1693414520,
EGY9950,2011-11-01,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","April 6 Youth Movement",Rioters,"Civilians (Egypt)",,Civilians,Rioters-Civilians,,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 1 November 2011, a group of April 6th Movement supporters marched to Talaat Harb Square where they briefly scuffled with residents of the area before police broke up the fight. The group was marching against the continued detention of Alaa Abdel Fatteh, the death of other activists, and against the continued use of the emergency law. Neither injuries nor fatalities were reported.",0,"crowd size=unknown",1693414520,
EGY997,2011-03-25,2011,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012) Prison Guards",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,Torah,,"Cairo - Tura",29.9410,31.3145,1,"The Egyptian Gazette",National,"Police detained a score of men who attempted to storm El-Mazraa Prison in the Torah area of Cairo and free hundreds of inmates. Those detained said they were attempting to release their relatives and friends who they say should have been freed under a new decree from the Interior Minister.",0,,1693414520,
EGY9977,2011-11-18,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,Abdeen,,"Cairo - Abdeen",30.0450,31.2489,1,Youm7,National,"On 18 November 2011, a number of rioters broke into a building next to the Ministry of Interior in the Abdin neighborhood of Cairo, thinking that television cameras in the building were broadcasting a story describing demonstrators in Tahrir Square as thugs. As it turned out, the cameras were only taking pictures of the demonstrators. On the same day, demonstrators marched to the Ministry of Interior building and attempted to break inside before police responded with tear gas. Demonstrators also set tires on fire to prevent police from returning to Tahrir Square.",0,"crowd size=not reported",1693414520,
EGY9982,2011-11-21,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Dakahlia,"Al Mansoura 2",,"Al Mansurah",31.0364,31.3807,1,Youm7,National,"On 21 November 2011, demonstrators attempted to storm the Security Directorate building in Al Mansurah when police responded by firing rubber bullets and live ammunition, wounding a number of demonstrators. The demonstrations turned into hit-and-run attacks between the rioters and police. No fatalities were reported.",0,"crowd size=not reported",1693414520,
EGY9983,2011-11-21,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Assiut,"Assiut 1",,Asyut,27.1810,31.1837,1,Youm7,National,"On 21 November 2011, more than 2,000 demonstrators clashed with police in front of the Security Directorate in the town of Asyut with the former throwing bricks and stones and the latter responding with tear gas. A number of demonstrators were wounded although no number was recorded.",0,"crowd size=2,000",1693414520,
EGY9991,2011-11-29,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Police Forces of Egypt (2011-2012)","Military Forces of Egypt (2011-2012)","State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,Helwan,,"Cairo - Helwan",29.8414,31.3008,1,Youm7,National,"On 29 November 2011, a number of individuals broke into a voting location in the Halwan neighborhood of Cairo after voting had closed. Police and army soldiers removed the individuals which caused injuries. No fatalities were reported.",0,"crowd size=not reported",1693414520,
EGY9995,2011-12-05,2011,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)",,Rioters,"Government of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,"Al Salam",,"Cairo - Al Salam 1",30.1704,31.4120,1,Youm7,National,"On 5 December 2011, rioters attacked the car of the president of the electoral counting commission and stole electoral papers as the car drove through the Al Salam district of Cairo.",0,"crowd size=unknown",1693414520,
EGY9996,2011-12-05,2011,1,"Political violence",Riots,"Mob violence","Rioters (Egypt)",,Rioters,"Civilians (Egypt)",,Civilians,Rioters-Civilians,"Civilian targeting",818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,Youm7,National,"On 5 December 2011, thugs attacked voters in the Qasr Al-Nile district of Cairo while accusing Muslim Brotherhood cadres of rigging the election. Neither injuries nor fatalities were reported.",0,,1693414520,
EGY2795,2013-07-03,2013,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Muslim Militia (Egypt)",Rioters,"Civilians (Egypt)",,Civilians,Rioters-Civilians,,818,"Northern Africa",Egypt,Alexandria,"Al Montaza",,"Shati Miyami",31.2687,29.9880,1,"AFP; Aswat Masriya (Egypt)",National-International,"A group of Islamists supporting former President Mohamed Mursi smashed several shops in Alexandrias Miami district and prevented residents in the area from celebrating Mursis ouster. According to AFP, one person killed.",1,,1705379979,
EGY1725,2012-11-03,2012,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Former Military Forces of Egypt (2012-2013)",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Nasr City 1",,"Cairo - Nasr City 1",30.0619,31.3339,1,"Daily News (Egypt)",National,"Retired military personnel protest for fair pensions and health insurance at the ministry of defence",0,,1708380583,
EGY1483,2012-02-03,2012,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Coalition of Maspero Youth",Rioters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Rioters",,818,"Northern Africa",Egypt,Cairo,"Al Waily",,Cairo,30.0771,31.2859,1,"Sputnik News Service",International,"Mobs, continuing to express their displeasure with police following deadly soccer riot in Port Said clash with police for the second day. 1,482 reported injured over the two days, Twelve killed total.",10,,1762894797,
EGY752,2011-02-02,2011,2,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,"Rioters (Egypt)",,Rioters,Rioters-Rioters,,818,"Northern Africa",Egypt,Cairo,"Al Waily",,Cairo,30.0771,31.2859,3,"Sputnik News Service",International,"Three die in bread riots over the course of a few days. The price of most goods has risen as much as 300% since unrest began.",3,,1762894797,
EGY1174,2011-07-08,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)",,Protesters,"Military Forces of Egypt (2011-2012)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Luxor,"Luxor City",,Luxor,25.6965,32.6459,1,"Irish Times",International,"Protesters gather in various cities to call for an end of the interim government. The protests lasted over the course of several days.",0,,1764722056,
EGY1181,2011-07-09,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)",,Protesters,"Military Forces of Egypt (2011-2012)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Irish Times",International,"Protesters gather in various cities to call for an end of the interim government. The protests lasted over the course of several days.",0,,1764722056,
EGY1182,2011-07-09,2011,1,Demonstrations,Protests,"Protest with intervention","Protesters (Egypt)",,Protesters,"Military Forces of Egypt (2011-2012)",,"State forces","State forces-Protesters",,818,"Northern Africa",Egypt,Suez,"Al Arbaeen",,Suez,29.9737,32.5263,1,"Irish Times",International,"Protesters gather in various cities to call for an end of the interim government. The protests lasted over the course of several days. The military deploys troops to this area after the treat of the Suez canal being disrupted.",0,,1764722056,
EGY1195,2011-07-13,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,"Irish Times",International,"Protesters gather to call for the prosecution of violent police.",0,,1764722056,
EGY643,2011-01-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Kifaya Movement",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Irish Examiner",International,"Thousands of anti-government, anti-Mubarak demonstrators gather in Cairo and Alexandra to call for an end to Mubarak regime.",0,,1764722056,
EGY644,2011-01-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)","Kifaya Movement",Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Waily",,Cairo,30.0771,31.2859,1,"Africa Research Bulletin; Irish Examiner",Other-International,"Thousands of anti-government, anti-Mubarak demonstrators gather in Cairo and Alexandra to call for an end to Mubarak regime. Protesters moved throughout the streets, eventually settling in Tahrir Square. By the ousting of Mubarak their were a reported 365 dead and 5,500 wounded.",0,,1764722056,
EGY827,2011-02-09,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Zamalik",,"Cairo - Al Zamalik",30.0642,31.2201,1,"Irish Examiner",International,"A group of museum workers demonstrated outside the Supreme Council of Antiquities to demand higher pay.",0,,1764722056,
EGY938,2011-02-25,2011,1,Demonstrations,Protests,"Peaceful protest","Protesters (Egypt)",,Protesters,,,,"Protesters only",,818,"Northern Africa",Egypt,Cairo,"Al Waily",,Cairo,30.0771,31.2859,1,"Irish Examiner",International,"Protesters gather outside the Cabinet Office building for the Friday of Cleansing and Protecting the Revolution and demonstrated overnight.",0,,1764722056,
EGY942,2011-02-26,2011,1,"Political violence; Demonstrations",Protests,"Excessive force against protesters","Protesters (Egypt)",,Protesters,"Military Forces of Egypt (2011-2012) Military Police",,"State forces","State forces-Protesters","Civilian targeting",818,"Northern Africa",Egypt,Cairo,"Al Waily",,Cairo,30.0771,31.2859,1,"Irish Examiner",International,"Protesters who demonstrated overnight outside the Cabinet Office building for the Friday of Cleansing and Protecting the Revolution were beaten as soldiers dispersed them when the curfew began at midnight. Some of the protesters attempted to resist the soldiers. At least 4 protesters were detained during the clash which left at least one protester injured.",0,,1764722056,
EGY1522,2012-05-02,2012,1,"Political violence; Demonstrations",Protests,"Excessive force against protesters","Protesters (Egypt)",,Protesters,"Police Forces of Egypt (2011-2012)",,"State forces","State forces-Protesters","Civilian targeting",818,"Northern Africa",Egypt,Cairo,"Al Waily",,Cairo,30.0771,31.2859,2,"ABC News",International,"Eleven people are reported to have been killed in the protests near the defence ministry building.Protestors say attackers set on them at dawn using rocks, clubs, fire bombs and firing shot guns. About 100 people were injured.",11,,1737495240,
EGY1017,2011-04-09,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)",,Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Cairo,"Kasr Al Nile",,"Cairo - Qasr al Nile",30.0488,31.2343,1,AP,International,"Estimates of 500 to thousands of potesters barricaded themselves in Tahrir Square with barbed wire following a violent crackdown by authorities on demonstrators there and demanded the removal of the military governing council to replace it with a civilian council. A bus and a truck were allegedly set on fire during the demonstrations by demonstrators armed with clubs.",0,,1747779128,
EGY1031,2011-04-18,2011,1,Demonstrations,Riots,"Violent demonstration","Rioters (Egypt)","Salafist Muslim Group (Egypt)",Rioters,,,,"Rioters only",,818,"Northern Africa",Egypt,Qena,"Qena City",,Qina,26.1642,32.7267,1,AP,International,"Protests in Qina against the appointment of a police officer/Coptic Christian governor are in their 4th day. The demonstrators set up tents on a railway track, occupied a government building and blocked various roads in the city. The protests were allegedly headed by Salafists.",0,,1747779128,
